audiofile,sg_dur,vv_num,sg_dur_norm,order
SP2010_AnaS_259_merged,1470,6,4.97,4
SP2010_AnaS_259_merged,470,2,4.72,5
SP2010_AnaS_267_merged,570,2,15.01,1
SP2010_AnaS_267_merged,440,4,2.34,2
SP2010_AnaS_267_merged,860,8,-0.29,3
SP2010_AnaS_267_merged,160,2,-1.92,4
SP2010_AnaS_267_merged,1330,6,10.29,5
SP2010_AnaS_267_merged,680,5,-0.27,6
SP2010_AnaS_267_merged,450,5,-1.13,7
SP2010_AnaS_267_merged,860,6,6.93,8
SP2010_AnaS_272_merged,1350,5,8.10,1
SP2010_AnaS_272_merged,1140,7,4.74,2
SP2010_AnaS_272_merged,1550,7,2.83,3
SP2010_AnaS_285_merged,1960,2,107.50,1
SP2010_AnaS_285_merged,1500,9,0.41,2
SP2010_AnaS_295_merged,430,5,0.29,1
SP2010_AnaS_295_merged,740,6,4.07,2
SP2010_AnaS_295_merged,2390,11,23.16,3
SP2010_AnaS_295_merged,1200,8,0.87,4
SP2010_AnaS_295_merged,740,4,-0.15,5
SP2010_AnaS_302_merged,640,3,2.95,1
SP2010_AnaS_302_merged,2330,8,24.52,2
SP2010_AnaS_302_merged,1260,7,0.13,3
SP2010_AnaS_Isolated_0895,1250,9,3.84,1
SP2010_AnaS_Isolated_0895,850,6,-0.15,2
SP2010_AnaS_Isolated_0895,1180,6,5.89,3
SP2010_AnaS_Isolated_0895,680,3,2.92,4
SP2010_AnselmoN_000_merged,650,1,19.34,1
SP2010_AnselmoN_000_merged,1640,4,41.35,2
SP2010_AnselmoN_000_merged,2530,9,10.19,3
SP2010_AnselmoN_023_merged,1860,3,47.81,1
SP2010_AnselmoN_023_merged,630,5,1.49,2
SP2010_AnselmoN_023_merged,690,4,1.41,3
SP2010_AnselmoN_023_merged,1100,8,2.61,4
SP2010_AnselmoN_064_merged,830,2,19.38,1
SP2010_AnselmoN_064_merged,3610,9,47.61,2
SP2010_AnselmoN_064_merged,540,3,0.37,3
SP2010_AnselmoN_095_merged,190,1,0.15,1
SP2010_AnselmoN_095_merged,2430,8,51.53,2
SP2010_AnselmoN_098_merged,480,2,12.85,1
SP2010_AnselmoN_098_merged,1620,3,25.23,2
SP2010_AnselmoN_098_merged,1260,7,3.43,3
SP2010_AnselmoN_102_merged,260,1,4.17,1
SP2010_AnselmoN_102_merged,1880,11,1.56,2
SP2010_AnselmoN_102_merged,1900,10,9.62,3
SP2010_AnselmoN_102_merged,910,5,0.78,4
SP2010_AnselmoN_122_merged,270,1,3.58,1
SP2010_AnselmoN_122_merged,2030,9,25.00,2
SP2010_AnselmoN_122_merged,1280,8,2.48,3
SP2010_AnselmoN_122_merged,540,2,4.79,4
SP2010_AnselmoN_125_merged,140,1,2.79,1
SP2010_AnselmoN_125_merged,930,2,37.64,2
SP2010_AnselmoN_125_merged,880,5,3.49,3
SP2010_AnselmoN_141_merged,290,2,1.27,1
SP2010_AnselmoN_141_merged,990,5,10.15,2
SP2010_AnselmoN_141_merged,2340,10,39.53,3
SP2010_AnselmoN_141_merged,1140,5,11.31,4
SP2010_AnselmoN_142_merged,1290,6,5.74,1
SP2010_AnselmoN_142_merged,1220,6,7.04,2
SP2010_AnselmoN_142_merged,1620,4,32.43,3
SP2010_AnselmoN_142_merged,870,5,0.17,4
SP2010_AnselmoN_148_merged,1000,5,15.48,1
SP2010_AnselmoN_148_merged,720,4,0.42,2
SP2010_AnselmoN_148_merged,720,6,-1.46,3
SP2010_AnselmoN_148_merged,1060,7,8.77,4
SP2010_AnselmoN_148_merged,960,5,5.42,5
SP2010_AnselmoN_148_merged,1050,4,1.91,6
SP2010_AnselmoN_151_merged,230,1,0.57,1
SP2010_AnselmoN_151_merged,1420,3,70.40,2
SP2010_AnselmoN_151_merged,830,4,8.69,3
SP2010_AnselmoN_151_merged,660,4,0.61,4
SP2010_AnselmoN_151_merged,670,4,2.85,5
SP2010_AnselmoN_157_merged,880,1,62.08,1
SP2010_AnselmoN_157_merged,3630,8,67.16,2
SP2010_AnselmoN_169_merged,1700,6,26.16,1
SP2010_AnselmoN_169_merged,1430,8,-1.05,2
SP2010_AnselmoN_169_merged,780,4,-0.73,3
SP2010_AnselmoN_169_merged,380,2,1.62,4
SP2010_AnselmoN_176_merged,410,3,0.54,1
SP2010_AnselmoN_176_merged,1880,7,32.60,2
SP2010_AnselmoN_176_merged,1030,4,7.55,3
SP2010_AnselmoN_235_merged,720,5,2.67,1
SP2010_AnselmoN_235_merged,590,3,3.32,2
SP2010_AnselmoN_235_merged,700,4,-0.39,3
SP2010_AnselmoN_235_merged,1030,5,11.13,4
SP2010_AnselmoN_237_merged,810,4,4.84,1
SP2010_AnselmoN_237_merged,1450,7,4.99,2
SP2010_AnselmoN_237_merged,910,9,8.73,3
SP2010_AnselmoN_243_merged,1190,7,6.08,1
SP2010_AnselmoN_243_merged,750,2,9.45,2
SP2010_AnselmoN_243_merged,1570,8,13.32,3
SP2010_AnselmoN_243_merged,620,6,4.92,4
SP2010_AnselmoN_243_merged,630,4,1.21,5
SP2010_AnselmoN_265_merged,300,2,-0.25,1
SP2010_AnselmoN_265_merged,1500,8,5.38,2
SP2010_AnselmoN_265_merged,1150,7,-0.70,3
SP2010_AnselmoN_265_merged,370,2,2.03,4
SP2010_AnselmoN_270_merged,280,1,3.95,1
SP2010_AnselmoN_270_merged,700,5,0.58,2
SP2010_AnselmoN_270_merged,2250,10,25.83,3
SP2010_AnselmoN_270_merged,840,9,0.79,4
SP2010_AnselmoN_270_merged,210,2,2.87,5
SP2010_AnselmoN_270_merged,250,2,2.23,6
SP2010_AnselmoN_270_merged,1050,7,4.37,7
SP2010_AnselmoN_313_merged,250,1,1.97,1
SP2010_AnselmoN_313_merged,1570,6,9.61,2
SP2010_AnselmoN_313_merged,1040,5,36.20,3
SP2010_AnselmoN_313_merged,730,5,3.32,4
SP2010_AnselmoN_316_merged,1220,4,46.15,1
SP2010_AnselmoN_316_merged,2640,6,37.91,2
SP2010_AnselmoN_316_merged,560,3,1.80,3
SP2010_AnselmoN_318_merged,1920,4,16.65,1
SP2010_AnselmoN_318_merged,1250,4,3.20,2
SP2010_AnselmoN_319_merged,1560,4,43.70,1
SP2010_AnselmoN_319_merged,890,6,-1.26,2
SP2010_AnselmoN_356_merged,1680,7,44.73,1
SP2010_AnselmoN_356_merged,1480,8,1.61,2
SP2010_AnselmoN_396_merged,1440,3,25.28,1
SP2010_AnselmoN_396_merged,1570,3,27.28,2
SP2010_AnselmoN_423_merged,640,2,7.56,1
SP2010_AnselmoN_423_merged,950,5,2.34,2
SP2010_AnselmoN_423_merged,1140,8,2.65,3
SP2010_AnselmoN_423_merged,570,4,0.81,4
SP2010_AnselmoN_423_merged,770,5,-0.88,5
SP2010_AnselmoN_466_merged,2610,12,28.46,1
SP2010_AnselmoN_503_merged,240,1,1.62,1
SP2010_AnselmoN_503_merged,780,5,-0.22,2
SP2010_AnselmoN_503_merged,1540,5,11.97,3
SP2010_AnselmoN_503_merged,430,5,-1.30,4
SP2010_AnselmoN_511_merged,2700,13,25.50,1
SP2010_AnselmoN_537_merged,930,5,0.60,1
SP2010_AnselmoN_537_merged,930,5,12.63,2
SP2010_AnselmoN_537_merged,1070,4,7.49,3
SP2010_AnselmoN_537_merged,540,2,3.37,4
SP2010_AnselmoN_538_merged,250,1,1.17,1
SP2010_AnselmoN_538_merged,450,4,0.25,2
SP2010_AnselmoN_538_merged,300,4,-0.60,3
SP2010_AnselmoN_538_merged,1070,7,-0.43,4
SP2010_AnselmoN_538_merged,850,5,1.39,5
SP2010_AnselmoN_538_merged,480,3,-1.22,6
SP2010_AnselmoN_Isolated_0160,380,1,7.35,1
SP2010_AnselmoN_Isolated_0160,1130,3,7.37,2
SP2010_AnselmoN_Isolated_0160,2110,11,13.14,3
SP2010_AnselmoN_Isolated_0160,850,4,2.60,4
SP2010_AnselmoN_Isolated_0427,670,2,8.36,1
SP2010_AnselmoN_Isolated_0427,1710,10,8.70,2
SP2010_AnselmoN_Isolated_0427,1050,6,3.50,3
SP2010_AnselmoN_Isolated_0427,240,2,0.80,4
SP2010_ArianeG_001_merged,1100,6,3.62,1
SP2010_ArianeG_001_merged,830,8,0.07,2
SP2010_ArianeG_001_merged,1000,7,2.26,3
SP2010_ArianeG_001_merged,1590,8,8.40,4
SP2010_ArianeG_001_merged,790,6,-0.20,5
SP2010_ArianeG_013_merged,280,2,3.61,1
SP2010_ArianeG_013_merged,1410,6,11.34,2
SP2010_ArianeG_013_merged,1780,7,15.49,3
SP2010_ArianeG_018_merged,270,1,1.64,1
SP2010_ArianeG_018_merged,1260,8,0.70,2
SP2010_ArianeG_018_merged,1260,9,12.06,3
SP2010_ArianeG_018_merged,1560,6,10.45,4
SP2010_ArianeG_037_merged,160,1,3.84,1
SP2010_ArianeG_037_merged,1660,10,9.51,2
SP2010_ArianeG_037_merged,1060,7,6.89,3
SP2010_ArianeG_037_merged,480,3,0.08,4
SP2010_ArianeG_049_merged,490,4,5.61,1
SP2010_ArianeG_049_merged,520,4,1.20,2
SP2010_ArianeG_049_merged,670,6,4.87,3
SP2010_ArianeG_049_merged,430,5,-1.13,4
SP2010_ArianeG_049_merged,360,4,-1.46,5
SP2010_ArianeG_049_merged,560,4,-0.27,6
SP2010_ArianeG_049_merged,970,6,5.60,7
SP2010_ArianeG_070_merged,810,9,-2.63,1
SP2010_ArianeG_070_merged,920,6,2.72,2
SP2010_ArianeG_070_merged,880,6,3.32,3
SP2010_ArianeG_070_merged,1120,7,-1.22,4
SP2010_ArianeG_078_merged,310,3,-0.19,1
SP2010_ArianeG_078_merged,1680,7,28.60,2
SP2010_ArianeG_078_merged,890,2,16.98,3
SP2010_ArianeG_096_merged,380,2,6.15,1
SP2010_ArianeG_096_merged,1070,5,3.63,2
SP2010_ArianeG_096_merged,1380,5,9.43,3
SP2010_ArianeG_096_merged,730,3,22.37,4
SP2010_ArianeG_096_merged,600,3,12.39,5
SP2010_ArianeG_096_merged,890,3,7.38,6
SP2010_ArianeG_107_merged,1140,6,2.77,1
SP2010_ArianeG_107_merged,630,4,4.07,2
SP2010_ArianeG_107_merged,850,5,0.43,3
SP2010_ArianeG_107_merged,670,5,4.17,4
SP2010_ArianeG_107_merged,460,3,2.20,5
SP2010_ArianeG_107_merged,1360,6,9.43,6
SP2010_ArianeG_116_merged,660,3,19.16,1
SP2010_ArianeG_116_merged,1500,6,20.68,2
SP2010_ArianeG_116_merged,1630,10,3.03,3
SP2010_ArianeG_116_merged,820,4,-0.0000000000000006,4
SP2010_ArianeG_125_merged,180,2,-0.80,1
SP2010_ArianeG_125_merged,880,5,10.83,2
SP2010_ArianeG_125_merged,1200,4,10.95,3
SP2010_ArianeG_125_merged,960,6,1.18,4
SP2010_ArianeG_125_merged,850,7,1.44,5
SP2010_ArianeG_141_merged,530,3,3.51,1
SP2010_ArianeG_141_merged,1400,6,6.90,2
SP2010_ArianeG_141_merged,510,3,5.91,3
SP2010_ArianeG_141_merged,1270,8,0.60,4
SP2010_ArianeG_141_merged,410,2,1.22,5
SP2010_ArianeG_144_merged,1050,8,0.81,1
SP2010_ArianeG_144_merged,870,7,-1.85,2
SP2010_ArianeG_144_merged,1670,11,8.23,3
SP2010_ArianeG_159_merged,1140,3,85.20,1
SP2010_ArianeG_159_merged,1380,5,18.75,2
SP2010_ArianeG_159_merged,710,4,13.84,3
SP2010_ArianeG_159_merged,590,5,1.02,4
SP2010_ArianeG_178_merged,710,8,-0.13,1
SP2010_ArianeG_178_merged,1790,8,32.52,2
SP2010_ArianeG_185_merged,1640,1,81.74,1
SP2010_ArianeG_185_merged,1480,8,0.30,2
SP2010_ArianeG_185_merged,710,7,0.53,3
SP2010_ArianeG_185_merged,650,4,3.59,4
SP2010_ArianeG_185_merged,310,3,-0.94,5
SP2010_ArianeG_194_merged,460,1,11.42,1
SP2010_ArianeG_194_merged,1910,10,23.36,2
SP2010_ArianeG_194_merged,2440,12,8.55,3
SP2010_ArianeG_202_merged,710,3,26.07,1
SP2010_ArianeG_202_merged,2340,10,10.42,2
SP2010_ArianeG_202_merged,2020,6,7.30,3
SP2010_ArianeG_204_merged,1710,2,53.20,1
SP2010_ArianeG_204_merged,1860,11,7.41,2
SP2010_ArianeG_204_merged,780,6,-0.34,3
SP2010_ArianeG_216_merged,170,3,0.87,1
SP2010_ArianeG_216_merged,760,8,-0.98,2
SP2010_ArianeG_216_merged,690,6,10.50,3
SP2010_ArianeG_216_merged,1660,9,2.28,4
SP2010_ArianeG_216_merged,1510,9,5.94,5
SP2010_ArianeG_224_merged,220,1,1.88,1
SP2010_ArianeG_224_merged,380,3,0.08,2
SP2010_ArianeG_224_merged,1710,7,37.40,3
SP2010_ArianeG_224_merged,580,3,15.02,4
SP2010_ArianeG_225_merged,400,3,0.27,1
SP2010_ArianeG_225_merged,1930,7,27.47,2
SP2010_ArianeG_225_merged,1250,6,2.99,3
SP2010_ArianeG_225_merged,430,2,1.68,4
SP2010_ArianeG_238_merged,360,5,0.87,1
SP2010_ArianeG_238_merged,230,3,-0.47,2
SP2010_ArianeG_238_merged,620,5,1.56,3
SP2010_ArianeG_238_merged,1650,6,43.84,4
SP2010_ArianeG_238_merged,1930,6,6.60,5
SP2010_ArianeG_238_merged,810,5,0.77,6
SP2010_ArianeG_247_merged,470,3,-0.32,1
SP2010_ArianeG_247_merged,1850,9,8.80,2
SP2010_ArianeG_247_merged,580,7,-1.18,3
SP2010_ArianeG_247_merged,280,3,-0.66,4
SP2010_ArianeG_247_merged,600,4,3.62,5
SP2010_ArianeG_248_merged,350,1,3.18,1
SP2010_ArianeG_248_merged,770,4,-0.39,2
SP2010_ArianeG_248_merged,1380,10,10.44,3
SP2010_ArianeG_248_merged,830,4,3.86,4
SP2010_ArianeG_248_merged,1280,6,11.25,5
SP2010_ArianeG_256_merged,1240,1,60.68,1
SP2010_ArianeG_256_merged,1220,8,2.23,2
SP2010_ArianeG_261_merged,500,4,3.84,1
SP2010_ArianeG_261_merged,2910,8,43.40,2
SP2010_ArianeG_261_merged,860,5,2.87,3
SP2010_ArianeG_270_merged,300,2,1.00,1
SP2010_ArianeG_270_merged,750,5,3.06,2
SP2010_ArianeG_270_merged,1370,6,14.86,3
SP2010_ArianeG_270_merged,710,4,15.11,4
SP2010_ArianeG_270_merged,490,3,4.37,5
SP2010_ArianeG_275_merged,500,4,-0.86,1
SP2010_ArianeG_275_merged,790,6,3.57,2
SP2010_ArianeG_275_merged,1350,8,18.73,3
SP2010_ArianeG_275_merged,830,6,-0.78,4
SP2010_ArianeG_275_merged,450,3,-0.18,5
SP2010_ArianeG_286_merged,290,2,-1.15,1
SP2010_ArianeG_286_merged,720,7,3.30,2
SP2010_ArianeG_286_merged,1030,5,24.45,3
SP2010_ArianeG_286_merged,1200,8,2.33,4
SP2010_ArianeG_294_merged,970,2,20.20,1
SP2010_ArianeG_294_merged,1100,10,4.50,2
SP2010_ArianeG_294_merged,720,6,0.43,3
SP2010_ArianeG_294_merged,460,4,-0.000000000000001,4
SP2010_ArianeG_305_merged,960,4,2.53,1
SP2010_ArianeG_305_merged,1290,6,12.55,2
SP2010_ArianeG_305_merged,590,4,2.20,3
SP2010_ArianeG_305_merged,350,4,-0.37,4
SP2010_ArianeG_305_merged,790,4,5.22,5
SP2010_ArianeG_305_merged,1060,5,4.51,6
SP2010_ArianeG_339_merged,1180,1,39.65,1
SP2010_ArianeG_339_merged,1170,2,38.73,2
SP2010_ArianeG_339_merged,1440,5,12.22,3
SP2010_ArianeG_341_merged,160,1,0.52,1
SP2010_ArianeG_341_merged,950,5,-0.59,2
SP2010_ArianeG_341_merged,1140,7,7.03,3
SP2010_ArianeG_341_merged,1580,7,3.66,4
SP2010_ArianeG_348_merged,360,1,5.57,1
SP2010_ArianeG_348_merged,970,3,25.53,2
SP2010_ArianeG_348_merged,2620,6,13.82,3
SP2010_ArianeG_348_merged,900,3,5.08,4
SP2010_ArianeG_375_merged,850,5,0.52,1
SP2010_ArianeG_375_merged,1370,8,1.49,2
SP2010_ArianeG_375_merged,890,6,7.53,3
SP2010_ArianeG_379_merged,730,6,-1.68,1
SP2010_ArianeG_379_merged,2580,9,55.70,2
SP2010_ArianeG_379_merged,1200,6,6.93,3
SP2010_ArianeG_Isolated_0327,240,1,0.95,1
SP2010_ArianeG_Isolated_0327,930,2,39.73,2
SP2010_ArianeG_Isolated_0327,1360,8,0.20,3
SP2010_ArianeG_Isolated_0327,520,4,-0.20,4
SP2010_ArianeG_Isolated_0327,520,3,1.05,5
SP2010_ArianeG_Isolated_0371,1530,5,35.42,1
SP2010_ArianeG_Isolated_0371,1520,8,22.26,2
SP2010_ArianeG_Isolated_0371,1230,7,10.09,3
SP2010_ArianeG_Isolated_0584,310,2,0.91,1
SP2010_ArianeG_Isolated_0584,890,4,3.33,2
SP2010_ArianeG_Isolated_0584,1120,5,12.79,3
SP2010_ArianeG_Isolated_0584,1240,8,4.26,4
SP2010_ArianeG_Isolated_0584,470,3,-1.61,5
SP2010_ArianeG_Isolated_0637,280,2,-0.40,1
SP2010_ArianeG_Isolated_0637,900,7,0.61,2
SP2010_ArianeG_Isolated_0637,1510,7,16.46,3
SP2010_ArianeG_Isolated_0637,510,5,4.89,4
SP2010_ArianeG_Isolated_0637,1240,11,4.51,5
SP2010_ArianeG_Isolated_0675,720,1,33.32,1
SP2010_ArianeG_Isolated_0675,1000,3,20.02,2
SP2010_ArianeG_Isolated_0675,1370,9,2.48,3
SP2010_BenjaminT_011_merged,820,4,6.37,1
SP2010_BenjaminT_011_merged,1840,9,52.07,2
SP2010_BenjaminT_011_merged,900,5,8.39,3
SP2010_BenjaminT_022_merged,790,1,39.82,1
SP2010_BenjaminT_022_merged,870,6,3.22,2
SP2010_BenjaminT_022_merged,1730,9,5.26,3
SP2010_BenjaminT_022_merged,1000,8,-0.15,4
SP2010_BenjaminT_027_merged,560,1,23.50,1
SP2010_BenjaminT_027_merged,1220,7,3.29,2
SP2010_BenjaminT_027_merged,580,7,-1.42,3
SP2010_BenjaminT_027_merged,970,7,7.53,4
SP2010_BenjaminT_027_merged,920,6,1.25,5
SP2010_BenjaminT_029_merged,440,2,2.38,1
SP2010_BenjaminT_029_merged,1980,8,17.10,2
SP2010_BenjaminT_029_merged,740,6,-0.91,3
SP2010_BenjaminT_029_merged,700,5,17.00,4
SP2010_BenjaminT_029_merged,640,6,-0.70,5
SP2010_BenjaminT_029_merged,490,5,-1.01,6
SP2010_BenjaminT_029_merged,310,3,-1.34,7
SP2010_BenjaminT_031_merged,960,2,26.17,1
SP2010_BenjaminT_031_merged,1380,7,18.94,2
SP2010_BenjaminT_031_merged,1150,9,0.88,3
SP2010_BenjaminT_041_merged,1420,10,-0.07,1
SP2010_BenjaminT_041_merged,1120,6,15.72,2
SP2010_BenjaminT_041_merged,1080,12,2.20,3
SP2010_BenjaminT_041_merged,720,8,2.20,4
SP2010_BenjaminT_041_merged,310,3,-2.08,5
SP2010_BenjaminT_055_merged,2480,13,12.46,1
SP2010_BenjaminT_055_merged,940,6,0.78,2
SP2010_BenjaminT_057_merged,1800,4,82.73,1
SP2010_BenjaminT_057_merged,1650,7,12.35,2
SP2010_BenjaminT_058_merged,550,6,3.61,1
SP2010_BenjaminT_058_merged,550,5,-1.21,2
SP2010_BenjaminT_058_merged,430,4,-0.63,3
SP2010_BenjaminT_058_merged,310,4,-1.61,4
SP2010_BenjaminT_058_merged,1310,8,34.07,5
SP2010_BenjaminT_058_merged,550,5,0.50,6
SP2010_BenjaminT_062_merged,230,2,1.37,1
SP2010_BenjaminT_062_merged,1760,6,59.79,2
SP2010_BenjaminT_062_merged,1090,5,11.63,3
SP2010_BenjaminT_062_merged,800,7,4.89,4
SP2010_BenjaminT_085_merged,260,3,-2.35,1
SP2010_BenjaminT_085_merged,1650,7,62.73,2
SP2010_BenjaminT_085_merged,1190,9,11.08,3
SP2010_BenjaminT_085_merged,320,2,9.53,4
SP2010_BenjaminT_095_merged,1050,4,38.31,1
SP2010_BenjaminT_095_merged,1240,9,1.60,2
SP2010_BenjaminT_095_merged,910,4,2.47,3
SP2010_BenjaminT_095_merged,690,6,0.34,4
SP2010_BenjaminT_097_merged,920,8,0.72,1
SP2010_BenjaminT_097_merged,1570,9,16.91,2
SP2010_BenjaminT_097_merged,490,5,0.26,3
SP2010_BenjaminT_101_merged,120,2,-3.06,1
SP2010_BenjaminT_101_merged,950,5,13.12,2
SP2010_BenjaminT_101_merged,1940,13,0.63,3
SP2010_BenjaminT_101_merged,390,4,4.87,4
SP2010_BenjaminT_106_merged,400,4,0.68,1
SP2010_BenjaminT_106_merged,1790,8,22.57,2
SP2010_BenjaminT_106_merged,760,6,5.30,3
SP2010_BenjaminT_106_merged,890,9,-1.32,4
SP2010_BenjaminT_115_merged,450,3,10.50,1
SP2010_BenjaminT_115_merged,2330,15,6.39,2
SP2010_BenjaminT_115_merged,290,3,-0.91,3
SP2010_BenjaminT_119_merged,550,5,-0.000000000000001,1
SP2010_BenjaminT_119_merged,1060,8,3.33,2
SP2010_BenjaminT_119_merged,540,6,-0.94,3
SP2010_BenjaminT_119_merged,230,2,-1.18,4
SP2010_BenjaminT_119_merged,390,4,0.07,5
SP2010_BenjaminT_119_merged,1440,6,21.45,6
SP2010_BenjaminT_119_merged,1080,7,0.56,7
SP2010_BenjaminT_120_merged,760,5,1.80,1
SP2010_BenjaminT_120_merged,1130,5,20.68,2
SP2010_BenjaminT_120_merged,1310,4,19.64,3
SP2010_BenjaminT_120_merged,680,4,4.23,4
SP2010_BenjaminT_133_merged,1080,4,15.18,1
SP2010_BenjaminT_133_merged,1240,4,21.57,2
SP2010_BenjaminT_133_merged,1590,5,20.66,3
SP2010_BenjaminT_134_merged,2840,7,54.24,1
SP2010_BenjaminT_134_merged,920,5,3.64,2
SP2010_BenjaminT_135_merged,230,2,-0.04,1
SP2010_BenjaminT_135_merged,450,3,15.53,2
SP2010_BenjaminT_135_merged,2940,11,49.40,3
SP2010_BenjaminT_136_merged,1350,4,61.54,1
SP2010_BenjaminT_136_merged,1770,3,43.62,2
SP2010_BenjaminT_136_merged,1420,11,7.12,3
SP2010_BenjaminT_136_merged,550,4,-1.05,4
SP2010_BenjaminT_146_merged,800,8,3.38,1
SP2010_BenjaminT_146_merged,1030,6,12.76,2
SP2010_BenjaminT_146_merged,570,3,4.26,3
SP2010_BenjaminT_146_merged,730,5,7.28,4
SP2010_BenjaminT_146_merged,660,3,3.85,5
SP2010_BenjaminT_152_merged,430,1,16.28,1
SP2010_BenjaminT_152_merged,1460,5,9.08,2
SP2010_BenjaminT_152_merged,2530,11,16.62,3
SP2010_BenjaminT_154_merged,1270,9,11.81,1
SP2010_BenjaminT_154_merged,1010,8,1.54,2
SP2010_BenjaminT_154_merged,430,4,1.21,3
SP2010_BenjaminT_155_merged,1140,4,25.16,1
SP2010_BenjaminT_155_merged,1650,6,19.37,2
SP2010_BenjaminT_155_merged,740,3,1.71,3
SP2010_BenjaminT_156_merged,1320,3,42.32,1
SP2010_BenjaminT_156_merged,1310,6,16.23,2
SP2010_BenjaminT_156_merged,1300,11,1.02,3
SP2010_BenjaminT_165_merged,2290,11,63.88,1
SP2010_BenjaminT_165_merged,1810,8,33.40,2
SP2010_BenjaminT_171_merged,410,3,2.61,1
SP2010_BenjaminT_171_merged,350,2,0.76,2
SP2010_BenjaminT_171_merged,1420,7,18.14,3
SP2010_BenjaminT_171_merged,1710,12,0.37,4
SP2010_BenjaminT_172_merged,2600,8,99.73,1
SP2010_BenjaminT_172_merged,1100,9,0.18,2
SP2010_BenjaminT_182_merged,650,2,9.26,1
SP2010_BenjaminT_182_merged,2240,7,94.92,2
SP2010_BenjaminT_182_merged,870,5,13.16,3
SP2010_BenjaminT_183_merged,390,3,1.40,1
SP2010_BenjaminT_183_merged,1490,7,29.64,2
SP2010_BenjaminT_183_merged,1850,6,22.55,3
SP2010_BenjaminT_183_merged,950,7,2.35,4
SP2010_BenjaminT_186_merged,1130,4,30.41,1
SP2010_BenjaminT_186_merged,1010,8,5.94,2
SP2010_BenjaminT_186_merged,1490,8,22.54,3
SP2010_BenjaminT_186_merged,580,6,-0.70,4
SP2010_BenjaminT_186_merged,720,5,-0.43,5
SP2010_BenjaminT_197_merged,1140,6,8.63,1
SP2010_BenjaminT_197_merged,740,5,3.11,2
SP2010_BenjaminT_197_merged,1150,4,11.29,3
SP2010_BenjaminT_210_merged,930,6,6.03,1
SP2010_BenjaminT_210_merged,2320,11,59.40,2
SP2010_BenjaminT_210_merged,370,5,-2.56,3
SP2010_BenjaminT_215_merged,310,2,3.69,1
SP2010_BenjaminT_215_merged,1350,6,10.70,2
SP2010_BenjaminT_215_merged,1260,9,18.05,3
SP2010_BenjaminT_215_merged,490,3,15.40,4
SP2010_BenjaminT_215_merged,600,6,-0.04,5
SP2010_BenjaminT_215_merged,380,2,0.34,6
SP2010_BenjaminT_225_merged,150,2,-2.28,1
SP2010_BenjaminT_225_merged,570,5,2.60,2
SP2010_BenjaminT_225_merged,1430,4,25.75,3
SP2010_BenjaminT_225_merged,210,4,-2.47,4
SP2010_BenjaminT_225_merged,1260,11,1.00,5
SP2010_BenjaminT_235_merged,1450,3,46.73,1
SP2010_BenjaminT_235_merged,1550,3,30.00,2
SP2010_BenjaminT_235_merged,960,4,1.80,3
SP2010_BenjaminT_244_merged,170,2,-0.60,1
SP2010_BenjaminT_244_merged,1440,6,21.21,2
SP2010_BenjaminT_244_merged,1420,4,17.07,3
SP2010_BenjaminT_248_merged,160,2,0.68,1
SP2010_BenjaminT_248_merged,1060,8,3.53,2
SP2010_BenjaminT_248_merged,860,7,0.75,3
SP2010_BenjaminT_248_merged,500,4,3.43,4
SP2010_BenjaminT_248_merged,450,5,0.07,5
SP2010_BenjaminT_248_merged,1340,7,8.33,6
SP2010_BenjaminT_248_merged,660,4,1.42,7
SP2010_BenjaminT_256_merged,280,1,2.48,1
SP2010_BenjaminT_256_merged,240,3,1.93,2
SP2010_BenjaminT_256_merged,460,4,-1.12,3
SP2010_BenjaminT_256_merged,170,2,-1.95,4
SP2010_BenjaminT_256_merged,1270,7,28.20,5
SP2010_BenjaminT_256_merged,750,7,5.68,6
SP2010_BenjaminT_256_merged,320,3,2.12,7
SP2010_BenjaminT_256_merged,740,8,-1.41,8
SP2010_BenjaminT_286_merged,1320,3,19.27,1
SP2010_BenjaminT_293_merged,1900,2,48.86,1
SP2010_BenjaminT_293_merged,700,5,5.15,2
SP2010_BenjaminT_293_merged,560,3,2.84,3
SP2010_BenjaminT_348_merged,870,4,3.87,1
SP2010_BenjaminT_348_merged,1510,6,16.88,2
SP2010_BenjaminT_348_merged,630,4,1.40,3
SP2010_BenjaminT_348_merged,960,6,0.82,4
SP2010_BenjaminT_381_merged,490,2,17.53,1
SP2010_BenjaminT_381_merged,1490,6,17.12,2
SP2010_BenjaminT_381_merged,910,6,0.71,3
SP2010_BenjaminT_381_merged,400,3,0.57,4
SP2010_BenjaminT_381_merged,660,4,0.50,5
SP2010_BenjaminT_381_merged,380,2,0.61,6
SP2010_BenjaminT_386_merged,430,2,0.22,1
SP2010_BenjaminT_386_merged,1030,5,9.39,2
SP2010_BenjaminT_386_merged,2020,7,28.23,3
SP2010_BenjaminT_386_merged,590,4,4.13,4
SP2010_BenjaminT_387_merged,1900,5,46.09,1
SP2010_BenjaminT_387_merged,1260,11,4.13,2
SP2010_BenjaminT_392_merged,290,2,0.19,1
SP2010_BenjaminT_392_merged,1040,5,16.03,2
SP2010_BenjaminT_392_merged,1320,9,-1.26,3
SP2010_BenjaminT_392_merged,500,3,0.19,4
SP2010_BenjaminT_397_merged,890,4,21.73,1
SP2010_BenjaminT_397_merged,1540,7,34.64,2
